,id,class,label,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
40,40,Calm,2,calm (20).mp3,117.4538352,147296,1315.142857,0.32138884,0.2954449,0.08728769,0.5105365,0.24710494,0.06106085,0.26223212,0.12069652,0.014567651,4.783704,33.5689,1126.8712,1.0035242,39.874702,1589.992,0.009352633,2.2952945,5.2683773,0.13200036,0.06532393,0.004267216,2346.613347,791.4225318,626349.6238,2576.215568,510.232814,260337.5245,23.96775592,10.92968296,119.4579697,5303.897095,1748.319872,3056622.375,1.563060166,1.968277801,3.874117501,0.005346329,0.087229794,0.007609037,0.096962755,0.051392664,0.002641206,1.39E-06,0.10939105,0.011966402,3.44E-05,0.066866,0.004471062,4.098321995,1.748487254,3.057207678
41,41,Calm,2,calm (21).mp3,89.10290948,102698,1222.595238,0.244356,0.2970998,0.088268295,0.2882531,0.29400682,0.086440004,0.19912899,0.20899995,0.04368098,3.1921437,32.796597,1075.6167,-10.345404,55.655087,3097.4888,0.004568774,2.9105675,8.471403,0.10330531,0.057532072,0.003309939,1840.848445,1016.767229,1033815.597,2252.907631,545.3366157,297392.0244,26.49677709,11.50281772,132.3148156,3836.589301,2085.503675,4349325.58,0.899592328,1.130275569,1.277522863,0.039256129,0.225278791,0.050750534,0.071010908,0.071445536,0.005104465,-1.83E-07,0.10809598,0.011684742,-6.20E-06,0.030442094,0.000926721,3.248471655,1.851591564,3.428391321
42,42,Calm,2,calm (22).mp3,86.1328125,110003,1294.152941,0.26529005,0.28965953,0.083902635,0.27611727,0.2855413,0.08153383,0.19089575,0.21654595,0.04689215,6.6490874,41.592613,1729.9454,-3.506071,38.017563,1445.3351,0.013885484,1.8030514,3.2509942,0.1617098,0.06212872,0.003859978,2236.937873,1043.615387,1089133.077,2375.407337,467.8588666,218891.9191,26.03556745,10.53478181,110.9816279,4598.443027,1766.687882,3121186.074,1.848927087,2.110179829,4.45285891,-0.021214397,0.230486517,0.053124034,0.102196472,0.102982661,0.010605429,1.85E-06,0.15660323,0.024524573,3.47E-05,0.03971436,0.00157723,3.487637188,1.365357027,1.864199811
43,43,Calm,2,calm (23).mp3,75.99954044,97481,1282.644737,0.24464849,0.29807582,0.0888492,0.26971617,0.28950366,0.08381236,0.18778442,0.2192495,0.04807034,3.2066329,28.948849,838.0358,-9.87838,56.556564,3198.6448,0.008114327,2.452775,6.0161047,0.10385848,0.05925519,0.003511178,1784.606767,887.0086289,786784.3077,2142.438236,521.3786616,271835.7088,26.16918759,10.32804274,106.6684669,3504.028812,1933.108352,3736907.902,0.995925753,1.300711265,1.691849794,-0.033656465,0.234184253,0.054842264,0.071582712,0.062737693,0.003936018,6.79E-07,0.10946301,0.011982151,1.63E-06,0.030220598,0.000913285,6.002358277,3.287067333,10.80481165
44,44,Calm,2,calm (24).mp3,67.99958882,86716,1334.092308,0.29711848,0.29891625,0.08935093,0.31841987,0.28742534,0.082613334,0.2092648,0.19885062,0.03954157,5.8022294,34.631527,1199.3425,-3.6458676,46.740524,2184.6765,0.013148403,2.439596,5.951628,0.14374995,0.071989834,0.005182536,1831.779819,786.5817379,618710.8304,2162.639263,521.2713134,271723.7822,25.45940689,10.66522429,113.7470091,3890.713973,1686.889795,2845597.18,1.588413223,2.044390869,4.179534025,-0.041740524,0.201784151,0.040716844,0.077854971,0.054710161,0.002993202,-3.29E-07,0.13848072,0.01917691,9.64E-06,0.05050197,0.002550449,6.196244898,2.382012854,5.673985237
45,45,Calm,2,calm (25).mp3,67.99958882,84912,1267.343284,0.24257362,0.3064223,0.09389462,0.28565153,0.29266977,0.08565559,0.2037317,0.20451583,0.041826725,7.9909334,54.288055,2947.193,-7.393314,40.18681,1614.9796,0.009411961,2.5830157,6.6719704,0.1777982,0.065170035,0.004247134,2157.90724,823.6982773,678478.852,2446.645619,534.1584616,285325.2621,25.4903152,10.81623125,116.9908584,4808.879255,1851.435166,3427812.174,1.668501994,1.922350196,3.695430275,-0.044765316,0.212206309,0.045031518,0.080120264,0.058706371,0.003446438,-3.21E-06,0.16876669,0.028482199,-1.71E-05,0.05382506,0.002897137,5.305759637,2.826646824,7.989932267
46,46,Calm,2,calm (26).mp3,135.9991776,171207,1268.2,0.34061623,0.2953527,0.08723322,0.43065804,0.2772613,0.07687382,0.2476943,0.14825948,0.021980872,5.2398305,32.087444,1029.604,0.118907124,30.594154,936.00226,0.010544581,2.5718331,6.6143255,0.14713956,0.060052995,0.003606362,2690.226598,768.0817944,589949.6429,2563.848838,357.6648426,127924.1397,23.23810979,11.50933416,132.4647727,5577.970437,1452.487415,2109719.691,1.905122901,2.242828142,5.030278077,0.012818439,0.126551844,0.016015369,0.134627871,0.071225148,0.005073022,2.12E-05,0.1235114,0.015255065,-4.35E-05,0.062987514,0.003967427,1.760072562,1.058065842,1.119503326
47,47,Calm,2,calm (27).mp3,107.6660156,135638,1279.603774,0.3759601,0.2986521,0.08919308,0.47173387,0.24980813,0.062404104,0.266039,0.11205607,0.012556563,12.610787,75.85735,5754.338,1.7516029,26.071337,679.7146,0.012490287,2.977124,8.863267,0.22762957,0.083982885,0.007053125,2706.018153,739.76379,547250.465,2695.617252,316.221639,99996.12499,22.8175831,10.72147527,114.950032,5796.110785,1275.323675,1626450.476,2.991479229,3.541518144,12.54235077,0.003130779,0.102463765,0.010498823,0.121811433,0.06605359,0.004363077,-3.70E-06,0.16944817,0.028712682,-0.000188071,0.11838323,0.014014589,2.569287982,1.504955374,2.264890678
48,48,Calm,2,calm (28).mp3,161.4990234,202783,1267.39375,0.2832776,0.29304594,0.08587591,0.30220175,0.2912101,0.08480331,0.1993935,0.20874763,0.04357557,13.07791,72.96796,5324.3228,-8.727736,34.118065,1164.0422,0.004907335,1.7903323,3.2052898,0.22695664,0.08158207,0.006655633,2111.630348,814.8052073,663907.5258,2395.178662,486.7702279,236945.2548,24.48587113,10.95789368,120.075434,4403.635872,1942.332377,3772655.062,2.623792949,3.063617569,9.385752611,0.014175519,0.218100578,0.047567862,0.083557318,0.055700238,0.003102517,-1.08E-05,0.211785,0.044852886,-3.62E-05,0.0657028,0.004316858,3.586321995,2.191986779,4.804806038
49,49,Calm,2,calm (29).mp3,103.359375,122095,1233.282828,0.36021706,0.2941913,0.086548515,0.43380564,0.28990474,0.084044755,0.23319322,0.1701595,0.028954254,13.127778,113.35645,12849.685,1.2199175,44.088768,1943.8193,0.004390477,2.5929458,6.723368,0.21486369,0.10666843,0.011378153,1925.045075,962.571704,926544.2853,2370.363496,807.884417,652677.2313,23.38986899,10.57009234,111.726852,4385.71098,2499.51403,6247570.388,2.348117397,2.932720429,8.600849116,0.068344341,0.127579912,0.016276634,0.069595195,0.0497934,0.002479383,9.98E-06,0.18865137,0.035589337,-9.98E-05,0.088282324,0.007793768,9.757024943,3.87490607,15.01489705
50,50,Calm,2,calm (3).mp3,135.9991776,167271,1248.291045,0.24813782,0.29400098,0.086436585,0.33072543,0.28972006,0.08393771,0.20696764,0.20124048,0.04049773,6.2779074,38.513103,1483.2592,-2.0797832,47.636047,2269.1929,0.009335743,1.796683,3.2280698,0.15434638,0.058869097,0.003465571,1623.870558,640.3145184,410002.6825,2075.248786,568.763751,323492.2045,25.31113104,10.79593059,116.5521172,3528.616163,1668.686229,2784513.731,1.680549273,1.989646316,3.958692462,-0.028185395,0.19786921,0.039152224,0.062961448,0.033492143,0.001121724,9.85E-07,0.14673941,0.021532454,6.69E-06,0.037569556,0.001411472,2.142040816,1.254884957,1.574736255
51,51,Calm,2,calm (30).mp3,151.9990809,187901,1286.993151,0.3253594,0.3091665,0.09558392,0.26708576,0.28987312,0.08402643,0.19343214,0.21428329,0.04591733,5.909474,37.847507,1432.434,-0.77673584,47.91283,2295.6392,0.012016772,2.4945798,6.2229285,0.15101784,0.05406326,0.002922836,1891.095253,838.9304528,703804.3047,2298.299145,604.1295227,364972.4802,25.45039126,10.86668948,118.0849402,4309.344775,2058.418629,4237087.252,1.437456048,1.708662342,2.919526997,-0.020703603,0.23794043,0.056615648,0.060673291,0.04673108,0.002183794,-3.21E-07,0.1464338,0.021442859,1.36E-05,0.040504754,0.001640635,4.603356009,1.854675254,3.439820299
52,52,Calm,2,calm (31).mp3,117.4538352,146576,1263.586207,0.34793186,0.29494348,0.08699166,0.35238105,0.2709482,0.07341293,0.22799326,0.17706613,0.031352416,9.302083,63.450836,4026.0085,1.4996969,34.610985,1197.9202,0.010976343,2.4915264,6.207704,0.19007744,0.07045028,0.004963243,2159.76465,763.466449,582881.0187,2534.445842,439.8270269,193447.8136,24.53930417,10.5118919,110.4998714,4845.187368,1686.413108,2843989.172,2.05289097,2.385175113,5.689060321,-0.016102171,0.174699775,0.030520011,0.080641992,0.05275045,0.00278261,4.33E-07,0.1711596,0.029295608,-6.69E-05,0.06680115,0.004462394,3.081287982,1.660934572,2.758703651
53,53,Calm,2,calm (32).mp3,129.1992188,155103,1250.830645,0.31257105,0.3022692,0.091366656,0.36431462,0.2897954,0.08398138,0.22555825,0.18015772,0.032456804,9.609307,55.585793,3089.7803,1.8719836,46.043575,2120.0107,-0.001797259,2.4543083,6.023629,0.19546972,0.06567401,0.004313075,1668.798269,899.0801995,808345.2051,1975.954598,728.3346605,530471.3776,23.85314251,11.15346421,124.399764,3435.691725,2017.971671,4072209.667,2.30931372,2.759664826,7.615749949,-0.018951454,0.188921851,0.035691466,0.070937402,0.049163589,0.002417058,1.38E-06,0.16401733,0.026901685,4.75E-05,0.07777526,0.006048992,3.95784127,3.070082615,9.42540726
54,54,Calm,2,calm (33).mp3,80.74951172,99688,1278.051282,0.3578824,0.3103017,0.096287146,0.32753295,0.30084372,0.09050693,0.20404437,0.20420389,0.04169923,5.461818,55.84664,3118.8474,0.10167397,61.07573,3730.2449,0.014716132,2.18433,4.771298,0.122383416,0.09181052,0.008429172,1233.260148,691.677828,478418.2177,1613.24874,698.9052314,488468.5225,24.1556924,11.30912593,127.8963292,2547.959593,1645.083873,2706300.95,1.17783866,1.762281102,3.105634683,0.080571733,0.217728531,0.047405713,0.047279193,0.031336273,0.000981962,0.000228902,0.13311775,0.017720334,0.000313679,0.04534496,0.002056165,18.95677098,6.358721729,40.43334203
55,55,Calm,2,calm (34).mp3,112.3471467,138175,1256.136364,0.31198636,0.31248242,0.09764525,0.3500531,0.29347602,0.086128175,0.23418684,0.16878939,0.028489858,4.250888,38.213207,1460.2491,-15.215287,54.88005,3011.82,0.001715286,3.8638322,14.929199,0.11037054,0.08169203,0.006673588,1923.839112,1028.199036,1057193.257,2133.886016,488.9231431,239045.8399,26.42014029,12.75527797,162.6971162,3607.140688,2005.867226,4023503.33,1.092713507,1.595073379,2.544259083,-0.016842266,0.160163103,0.02565222,0.089588838,0.083180656,0.006919021,-8.24E-07,0.10895605,0.01187142,-7.73E-07,0.058975264,0.003478082,2.52400907,1.536506701,2.360852843
56,56,Calm,2,calm (35).mp3,143.5546875,173881,1260.007246,0.311216,0.30485162,0.09293452,0.24161632,0.28339937,0.0803152,0.18401738,0.22242063,0.049470935,11.128602,60.947315,3714.5752,-2.497432,50.926933,2593.5525,0.008700201,2.8744133,8.262252,0.21175791,0.05669751,0.003214608,1364.537205,722.6111039,522166.8074,1893.214313,616.5693126,380157.7173,27.37962934,10.43861358,108.9646535,2840.445324,1861.22287,3464150.571,1.914672299,2.179665126,4.750940061,-0.045391094,0.261048076,0.068146098,0.046896542,0.030932948,0.000956847,1.77E-06,0.19555248,0.03824077,-4.17E-05,0.05841724,0.003412574,3.226412698,1.979635274,3.918955817
57,57,Calm,2,calm (36).mp3,143.5546875,181828,1280.478873,0.28459725,0.30744535,0.09452264,0.36768776,0.28309965,0.08014541,0.23228508,0.1713971,0.029376969,7.9923773,56.491173,3191.2527,-3.306235,48.496193,2351.8806,0.012132648,4.00131,16.010479,0.1668184,0.08849463,0.007831299,2328.415958,1135.354675,1289030.239,2530.876111,655.9456428,430264.6864,24.86437506,11.24493125,126.4484789,5205.864354,2294.328388,5263942.75,1.659758365,2.320391207,5.384215353,-0.016173179,0.15337292,0.023523252,0.08576441,0.070565327,0.004979465,1.34E-05,0.15058288,0.022675203,0.000147311,0.07847714,0.006158662,2.652879819,1.356428486,1.839898238
58,58,Calm,2,calm (37).mp3,135.9991776,174038,1308.556391,0.28959122,0.30226249,0.09136262,0.3317749,0.28343132,0.08033332,0.21930641,0.18771799,0.035238042,14.994978,99.10422,9821.646,0.5133148,34.003597,1156.2445,0.010198499,2.0316236,4.1274943,0.24377461,0.08876769,0.007879703,2329.38162,785.0131918,616245.7112,2607.277806,554.7934539,307795.7765,25.09098609,10.55381887,111.3830928,5271.63479,1884.132551,3549955.471,2.516973748,2.907705149,8.454749236,-0.009385466,0.190547565,0.036308374,0.088388732,0.051852618,0.002688694,-3.45E-06,0.21981032,0.048316576,4.08E-05,0.092798576,0.008611576,5.029442177,1.785211364,3.186979613
59,59,Calm,2,calm (38).mp3,129.1992188,163327,1286.03937,0.30220452,0.3099883,0.09609274,0.32894748,0.28859022,0.08328431,0.22215813,0.18433419,0.033979096,11.781502,74.29337,5519.505,-1.1745226,37.91254,1437.3607,0.013060594,2.8408628,8.070501,0.21302849,0.079158895,0.006266131,2048.866042,887.9354094,788429.2912,2353.483896,493.5405693,243582.2935,24.81836265,10.88548079,118.4936921,4413.019148,1780.621977,3170614.624,2.188585195,2.593853968,6.728078406,0.046836353,0.181809498,0.033054694,0.082503091,0.066432979,0.004413341,8.56E-06,0.19644248,0.038589653,2.43E-05,0.07007796,0.004910921,4.230675737,2.194200941,4.814517771
60,60,Calm,2,calm (39).mp3,129.1992188,168288,1284.641221,0.2788099,0.2975258,0.08852159,0.31436664,0.29329813,0.08602379,0.20480013,0.20344593,0.041390244,2.628925,18.563297,344.596,-10.618684,65.544365,4296.064,0.007240719,2.9566624,8.741853,0.09102998,0.057619475,0.003320004,1611.774788,1169.442523,1367595.814,1873.718113,891.6777262,795089.1675,27.1018323,10.37313787,107.6019892,3339.329808,2478.84916,6144693.157,0.925524612,1.35176748,1.827275321,0.102131709,0.177905103,0.031650226,0.064201804,0.069943268,0.004892061,1.18E-07,0.08683959,0.007541114,3.08E-07,0.042922445,0.001842336,4.170303855,2.186284198,4.779838595
61,61,Calm,2,calm (4).mp3,117.4538352,149671,1268.398305,0.28672877,0.30532715,0.093224674,0.32560548,0.27317217,0.07462303,0.22152464,0.18509501,0.034260165,7.1286416,49.882336,2488.2476,-1.9731742,43.448505,1887.7725,0.013572966,2.1770546,4.7395673,0.15744995,0.08301475,0.006891449,1934.035126,749.9699195,562454.8802,2259.532371,543.2346342,295103.8678,24.14452767,10.76266128,115.8348778,4099.858542,1675.733657,2808083.289,1.663043946,2.222984092,4.941658273,0.030657429,0.173186499,0.029993563,0.074790364,0.05451339,0.00297171,1.94E-06,0.15487507,0.02398629,-8.66E-05,0.05114889,0.002616209,2.937324263,1.857922874,3.451877405
62,62,Calm,2,calm (40).mp3,117.4538352,144157,1456.131313,0.32773063,0.2994738,0.089684546,0.37970418,0.28545114,0.08148236,0.22246042,0.18396926,0.033844687,4.417827,28.130724,791.33765,-3.8762288,63.388344,4018.0823,0.012660984,1.619199,2.6218057,0.12274568,0.06267341,0.003927957,1181.652613,465.3914508,216589.2025,1472.671457,520.0550028,270457.206,24.67179412,10.75991816,115.7758389,2299.723594,1067.253563,1139030.168,1.386602235,1.772245978,3.140855807,-0.024570387,0.162992597,0.026566587,0.051766883,0.025054828,0.000627744,8.41E-05,0.12359577,0.015275913,0.000116899,0.033670697,0.001133716,11.90487075,2.469113287,6.096520426
63,63,Calm,2,calm (41).mp3,117.4538352,149031,1284.75,0.29327607,0.3136593,0.09838217,0.30263558,0.28939223,0.08374787,0.21225251,0.1956584,0.038282212,5.3294654,35.79802,1281.4983,-6.9584255,58.58684,3432.418,0.012577822,3.326454,11.065296,0.13740341,0.06634373,0.004401491,1838.088228,1130.956849,1279063.395,2165.482662,890.7545357,793443.6429,24.85637597,10.93399394,119.5522235,4043.89638,2498.314107,6241573.376,1.265823149,1.599486678,2.558357635,-0.023387438,0.190894972,0.03644089,0.074813984,0.082133644,0.006745935,1.18E-05,0.13508688,0.018248465,2.45E-05,0.044865943,0.002012953,8.131628118,4.763134376,22.68744908
64,64,Calm,2,calm (42).mp3,129.1992188,43249,675.765625,0.21463744,0.290404,0.084334485,0.31681672,0.28699818,0.08236796,0.20693196,0.20127715,0.040512495,0.70924634,4.692299,22.017668,-9.145128,62.550007,3912.5032,0.007107588,2.3445768,5.4970407,0.05183139,0.02211829,0.000489219,1948.222743,613.297035,376133.2531,2157.984585,457.5438496,209346.3743,25.53899896,10.05900597,101.1836011,4027.788145,1417.050218,2008031.322,0.508460676,0.63274739,0.40036926,0.084152557,0.195486108,0.038214818,0.085786329,0.0343899,0.001182665,-0.000883297,0.04897255,0.002398311,-0.000252458,0.01959828,0.000384093,5.859555556,2.716529031,7.379529975
65,65,Calm,2,calm (43).mp3,129.1992188,168096,1334.095238,0.27533057,0.3141115,0.09866604,0.31100747,0.30832317,0.09506317,0.20675205,0.20146199,0.04058693,1.2181141,8.217106,67.520836,-15.2769,77.50431,6006.9185,0.005307874,2.8094752,7.893151,0.06331323,0.036063526,0.001300578,1550.438922,1239.850821,1537230.058,1767.862882,599.070108,358884.9943,27.46051114,10.35074451,107.1379118,2778.104035,2114.422751,4470783.571,0.574307056,0.767518529,0.589084692,0.026219853,0.220281616,0.04852399,0.08268204,0.118363283,0.014009867,-2.59E-07,0.06606149,0.00436412,-4.72E-06,0.019485028,0.000379666,5.174566893,1.303449936,1.698981736
66,66,Calm,2,calm (44).mp3,95.703125,120693,1341.033333,0.27964598,0.30308825,0.09186248,0.34642315,0.28349596,0.08036996,0.22029302,0.18655917,0.03480432,6.11819,47.3811,2244.9688,-3.9972944,51.1522,2616.5474,0.012019408,2.1092002,4.448725,0.1380003,0.088783905,0.007882582,1813.339552,714.0964742,509933.7744,2254.290318,466.6158284,217730.3313,25.25181222,10.59449289,112.2432795,3829.522677,1779.982333,3168337.105,1.376567683,1.929266974,3.722071055,-0.016562197,0.158990714,0.025278047,0.067594829,0.049341761,0.002434609,1.11E-06,0.14638302,0.021427989,2.96E-05,0.044414863,0.00197268,3.626956916,1.334806116,1.781707368
67,67,Calm,2,calm (45).mp3,95.703125,122791,1349.351648,0.30245817,0.30922475,0.09561995,0.36529228,0.28435227,0.08085622,0.22444126,0.1815474,0.032959457,6.3572617,60.323654,3638.943,-2.7776678,49.776222,2477.6724,0.011820755,2.1308866,4.540677,0.13823675,0.09171697,0.008412003,2098.396748,822.6068706,676682.0636,2536.122134,494.9184622,244944.2842,24.66479414,10.47750133,109.7780341,4788.671044,1920.01234,3686447.386,1.267313645,1.724041064,2.972317592,-0.013070314,0.14080981,0.019827402,0.073497099,0.060526219,0.003663423,7.82E-06,0.14955553,0.022366859,-9.33E-06,0.0433174,0.001876397,5.694693878,1.776878488,3.157297161
68,68,Calm,2,calm (46).mp3,135.9991776,164417,1627.891089,0.31969666,0.31862837,0.10152404,0.3541382,0.29424968,0.08658287,0.21558656,0.19197857,0.036855772,0.90738654,7.877691,62.058014,-12.247233,66.49599,4421.7163,0.012915592,2.1491134,4.618688,0.05426533,0.032638058,0.001065243,2078.347607,1099.707659,1209356.936,2163.391924,653.7662703,427410.3361,23.88718321,11.03429425,121.7556496,4287.315742,2074.635229,4304111.332,0.576338359,0.773977799,0.599041633,0.058682884,0.179333071,0.03216035,0.094212582,0.100234662,0.010046987,-0.001561097,0.0519712,0.002701006,-0.000584188,0.021637585,0.000468185,18.17890249,3.658199765,13.38242552
69,69,Calm,2,calm (47).mp3,123.046875,147067,1235.857143,0.32376513,0.29834062,0.089007124,0.3556679,0.2890339,0.08354058,0.21431836,0.19339329,0.037400965,1.5687594,11.143399,124.17535,-2.4083247,49.291523,2429.654,0.011395332,2.2275505,4.9619813,0.078663684,0.033827517,0.001144301,2150.284235,555.1277269,308166.7931,2300.213718,365.4890868,133582.2726,26.73966425,14.98207891,224.4626886,4596.534705,1108.109449,1227906.552,0.915747857,1.082042826,1.170816676,0.080447068,0.170916875,0.029212578,0.098854466,0.049278768,0.002428397,-2.17E-06,0.07420863,0.005506921,-1.52E-05,0.026607882,0.000707979,6.377360544,3.230256032,10.43455403
70,70,Calm,2,calm (48).mp3,143.5546875,181451,1314.862319,0.29731587,0.3006823,0.090409845,0.3900292,0.28079805,0.07884754,0.2332913,0.170025,0.0289085,4.105228,22.78407,519.1138,-2.462663,41.00262,1681.215,0.009321516,2.5859375,6.6870723,0.12445238,0.052089162,0.002713281,2250.713165,957.757069,917298.6032,2588.473744,506.0342424,256070.6545,23.10778438,10.27468886,105.5692311,4988.994832,2058.079217,4235690.063,1.428621977,1.73325196,3.004162356,0.050798084,0.143831731,0.020687567,0.087764209,0.068643572,0.00471194,-1.30E-06,0.10994446,0.012087786,-1.87E-05,0.051050983,0.002606203,3.563102041,1.693441258,2.867743294
71,71,Calm,2,calm (49).mp3,86.1328125,107504,1279.809524,0.2555599,0.29852358,0.08911632,0.3458679,0.2915336,0.084991835,0.21615635,0.19133678,0.036609765,2.634255,19.851894,394.09772,-6.1890554,53.719784,2885.8152,0.008793726,2.1973128,4.828183,0.09705764,0.045183666,0.002041564,1694.179116,710.9784085,505490.2973,2168.792546,557.4084987,310704.2344,25.59483855,10.50793613,110.4167218,3578.499195,1814.392484,3292020.087,0.977173621,1.225496455,1.501841562,-0.054157396,0.166314455,0.027660498,0.062223736,0.044060376,0.001941317,-1.28E-06,0.09387195,0.008811943,-1.07E-06,0.02970256,0.000882242,3.506213152,2.028060668,4.113030073
